batch_size,learning_rate,split_count,cnt_min,cnt_max,embedding_dim,category_embedding_dim,checkpoint,epoch_num,accuracy,topk_accuracy,early_stop_epoch,hidden_size,metric_rankme,metric_coherence,metric_pseudo_condition_number,metric_alpha_req,metric_stable_rank,metric_ne_sum,metric_self_clustering,metric_ripser,time_rankme,time_coherence,time_pseudo_condition_number,time_alpha_req,time_stable_rank,time_ne_sum,time_self_clustering,time_ripser
64,0.012066547549295134,2,20,100,16,8,checkpoints/model_alpha_req_optuna_trial_0_epoch=epoch=15.ckpt,15,0.6666666666666666,0.21393229067325592,16,64,,,,2.9383,,,,,,,,0.0004,,,,
64,0.012066547549295134,2,20,100,16,8,checkpoints/model_alpha_req_optuna_trial_0_epoch=epoch=16.ckpt,16,0.6646525679758308,0.21263021230697632,16,64,,,,3.0809,,,,,,,,0.0004,,,,
64,0.012066547549295134,2,20,100,16,8,checkpoints/model_alpha_req_optuna_trial_0_epoch=epoch=17.ckpt,17,0.6686807653575025,0.21445313096046448,16,64,,,,3.1094,,,,,,,,0.0004,,,,
64,0.012066547549295134,2,20,100,16,8,checkpoints/model_alpha_req_optuna_trial_0_epoch=epoch=18.ckpt,18,0.6696878147029205,0.21250000596046448,16,64,,,,3.0809,,,,,,,,0.0004,,,,
64,0.012066547549295134,2,20,100,16,8,checkpoints/model_alpha_req_optuna_trial_0_epoch=epoch=19.ckpt,19,0.6737160120845922,0.21497395634651184,16,64,,,,3.1663,,,,,,,,0.0004,,,,
64,0.012066547549295134,2,20,100,16,8,checkpoints/model_alpha_req_optuna_trial_0_epoch=epoch=20.ckpt,20,0.6706948640483383,0.21197916567325592,16,64,,,,3.202,,,,,,,,0.0004,,,,
32,0.002079042373892194,2,5,50,32,16,checkpoints/model_alpha_req_optuna_trial_1_epoch=epoch=00.ckpt,0,0.6072507552870091,0.14884158968925476,12,128,,,,3.3658,,,,,,,,0.0004,,,,
32,0.002079042373892194,2,5,50,32,16,checkpoints/model_alpha_req_optuna_trial_1_epoch=epoch=01.ckpt,1,0.675730110775428,0.16352370381355286,12,128,,,,3.6791,,,,,,,,0.0004,,,,
32,0.002079042373892194,2,5,50,32,16,checkpoints/model_alpha_req_optuna_trial_1_epoch=epoch=02.ckpt,2,0.702920443101712,0.1786099076271057,12,128,,,,4.0058,,,,,,,,0.0004,,,,
32,0.002079042373892194,2,5,50,32,16,checkpoints/model_alpha_req_optuna_trial_1_epoch=epoch=03.ckpt,3,0.7009063444108762,0.18278555572032928,12,128,,,,4.2436,,,,,,,,0.0004,,,,
32,0.002079042373892194,2,5,50,32,16,checkpoints/model_alpha_req_optuna_trial_1_epoch=epoch=04.ckpt,4,0.702920443101712,0.1815732717514038,12,128,,,,4.4512,,,,,,,,0.0004,,,,
32,0.002079042373892194,2,5,50,32,16,checkpoints/model_alpha_req_optuna_trial_1_epoch=epoch=05.ckpt,5,0.7129909365558912,0.18049569427967072,12,128,,,,4.4148,,,,,,,,0.0004,,,,
32,0.002079042373892194,2,5,50,32,16,checkpoints/model_alpha_req_optuna_trial_1_epoch=epoch=06.ckpt,6,0.6858006042296072,0.18790408968925476,12,128,,,,4.4895,,,,,,,,0.0004,,,,
32,0.002079042373892194,2,5,50,32,16,checkpoints/model_alpha_req_optuna_trial_1_epoch=epoch=07.ckpt,7,0.702920443101712,0.18790408968925476,12,128,,,,4.4641,,,,,,,,0.0004,,,,
32,0.002079042373892194,2,5,50,32,16,checkpoints/model_alpha_req_optuna_trial_1_epoch=epoch=08.ckpt,8,0.6928499496475328,0.18817348778247833,12,128,,,,4.4491,,,,,,,,0.0004,,,,
32,0.002079042373892194,2,5,50,32,16,checkpoints/model_alpha_req_optuna_trial_1_epoch=epoch=09.ckpt,9,0.7099697885196374,0.18588362634181976,12,128,,,,4.3948,,,,,,,,0.0004,,,,
32,0.002079042373892194,2,5,50,32,16,checkpoints/model_alpha_req_optuna_trial_1_epoch=epoch=10.ckpt,10,0.7069486404833837,0.19100216031074524,12,128,,,,4.4163,,,,,,,,0.0004,,,,
32,0.002079042373892194,2,5,50,32,16,checkpoints/model_alpha_req_optuna_trial_1_epoch=epoch=11.ckpt,11,0.7150050352467271,0.18480603396892548,12,128,,,,4.4115,,,,,,,,0.0004,,,,
32,0.002079042373892194,2,5,50,32,16,checkpoints/model_alpha_req_optuna_trial_1_epoch=epoch=12.ckpt,12,0.7079556898288016,0.19073276221752167,12,128,,,,4.4704,,,,,,,,0.0004,,,,
32,0.002079042373892194,2,5,50,32,16,checkpoints/model_alpha_req_optuna_trial_1_epoch=epoch=13.ckpt,13,0.7039274924471299,0.19760237634181976,12,128,,,,4.3915,,,,,,,,0.0005,,,,
32,0.002079042373892194,2,5,50,32,16,checkpoints/model_alpha_req_optuna_trial_1_epoch=epoch=14.ckpt,14,0.7119838872104733,0.1924838423728943,12,128,,,,4.388,,,,,,,,0.0004,,,,
32,0.002079042373892194,2,5,50,32,16,checkpoints/model_alpha_req_optuna_trial_1_epoch=epoch=15.ckpt,15,0.7139979859013091,0.1912715584039688,12,128,,,,4.388,,,,,,,,0.0004,,,,
32,0.002079042373892194,2,5,50,32,16,checkpoints/model_alpha_req_optuna_trial_1_epoch=epoch=16.ckpt,16,0.7150050352467271,0.19019396603107452,12,128,,,,4.4788,,,,,,,,0.0005,,,,
32,0.01891084320642388,5,5,80,8,4,checkpoints/model_alpha_req_optuna_trial_2_epoch=epoch=00.ckpt,0,0.6827794561933535,0.574155867099762,3,128,,,,10.0863,,,,,,,,0.0005,,,,
32,0.01891084320642388,5,5,80,8,4,checkpoints/model_alpha_req_optuna_trial_2_epoch=epoch=01.ckpt,1,0.6656596173212488,0.5833154320716858,3,128,,,,12.0899,,,,,,,,0.0004,,,,
32,0.01891084320642388,5,5,80,8,4,checkpoints/model_alpha_req_optuna_trial_2_epoch=epoch=02.ckpt,2,0.6445115810674723,0.5940013527870178,3,128,,,,14.443,,,,,,,,0.0004,,,,
32,0.01891084320642388,5,5,80,8,4,checkpoints/model_alpha_req_optuna_trial_2_epoch=epoch=03.ckpt,3,0.6424974823766365,0.5768497586250305,3,128,,,,16.7406,,,,,,,,0.0004,,,,
32,0.01891084320642388,5,5,80,8,4,checkpoints/model_alpha_req_optuna_trial_2_epoch=epoch=04.ckpt,4,0.5971802618328298,0.5757901668548584,3,128,,,,16.78,,,,,,,,0.0004,,,,
32,0.01891084320642388,5,5,80,8,4,checkpoints/model_alpha_req_optuna_trial_2_epoch=epoch=05.ckpt,5,0.6606243705941591,0.5778017640113831,3,128,,,,20.7376,,,,,,,,0.0004,,,,
32,0.01891084320642388,5,5,80,8,4,checkpoints/model_alpha_req_optuna_trial_2_epoch=epoch=06.ckpt,6,0.649546827794562,0.5768498182296753,3,128,,,,20.8797,,,,,,,,0.0004,,,,
32,0.01891084320642388,5,5,80,8,4,checkpoints/model_alpha_req_optuna_trial_2_epoch=epoch=07.ckpt,7,0.6354481369587109,0.5829022526741028,3,128,,,,23.8816,,,,,,,,0.0004,,,,
64,0.007504088937661714,2,5,50,32,8,checkpoints/model_alpha_req_optuna_trial_3_epoch=epoch=00.ckpt,0,0.675730110775428,0.15130208432674408,14,128,,,,4.6342,,,,,,,,0.0004,,,,
64,0.007504088937661714,2,5,50,32,8,checkpoints/model_alpha_req_optuna_trial_3_epoch=epoch=01.ckpt,1,0.6656596173212488,0.15651041269302368,14,128,,,,5.3909,,,,,,,,0.0004,,,,
64,0.007504088937661714,2,5,50,32,8,checkpoints/model_alpha_req_optuna_trial_3_epoch=epoch=02.ckpt,2,0.6797583081570997,0.16249999403953552,14,128,,,,5.2319,,,,,,,,0.0004,,,,
64,0.007504088937661714,2,5,50,32,8,checkpoints/model_alpha_req_optuna_trial_3_epoch=epoch=03.ckpt,3,0.676737160120846,0.16236978769302368,14,128,,,,5.1761,,,,,,,,0.0004,,,,
64,0.007504088937661714,2,5,50,32,8,checkpoints/model_alpha_req_optuna_trial_3_epoch=epoch=04.ckpt,4,0.6717019133937563,0.166015625,14,128,,,,4.7469,,,,,,,,0.0004,,,,
64,0.007504088937661714,2,5,50,32,8,checkpoints/model_alpha_req_optuna_trial_3_epoch=epoch=05.ckpt,5,0.6847935548841894,0.17291666567325592,14,128,,,,4.5499,,,,,,,,0.0005,,,,
64,0.007504088937661714,2,5,50,32,8,checkpoints/model_alpha_req_optuna_trial_3_epoch=epoch=06.ckpt,6,0.6807653575025177,0.18007811903953552,14,128,,,,4.6178,,,,,,,,0.0004,,,,
64,0.007504088937661714,2,5,50,32,8,checkpoints/model_alpha_req_optuna_trial_3_epoch=epoch=07.ckpt,7,0.6827794561933535,0.1666666716337204,14,128,,,,4.2134,,,,,,,,0.0004,,,,
64,0.007504088937661714,2,5,50,32,8,checkpoints/model_alpha_req_optuna_trial_3_epoch=epoch=08.ckpt,8,0.6938569989929506,0.17291666567325592,14,128,,,,3.9264,,,,,,,,0.0004,,,,
64,0.007504088937661714,2,5,50,32,8,checkpoints/model_alpha_req_optuna_trial_3_epoch=epoch=09.ckpt,9,0.6948640483383686,0.17434896528720856,14,128,,,,3.8234,,,,,,,,0.0004,,,,
64,0.007504088937661714,2,5,50,32,8,checkpoints/model_alpha_req_optuna_trial_3_epoch=epoch=10.ckpt,10,0.7099697885196374,0.17929688096046448,14,128,,,,3.7477,,,,,,,,0.0004,,,,
64,0.007504088937661714,2,5,50,32,8,checkpoints/model_alpha_req_optuna_trial_3_epoch=epoch=11.ckpt,11,0.7109768378650554,0.17552083730697632,14,128,,,,3.7105,,,,,,,,0.0004,,,,
64,0.007504088937661714,2,5,50,32,8,checkpoints/model_alpha_req_optuna_trial_3_epoch=epoch=12.ckpt,12,0.7270896273917422,0.17539063096046448,14,128,,,,3.7172,,,,,,,,0.0004,,,,
64,0.007504088937661714,2,5,50,32,8,checkpoints/model_alpha_req_optuna_trial_3_epoch=epoch=13.ckpt,13,0.7039274924471299,0.17721353471279144,14,128,,,,3.6809,,,,,,,,0.0004,,,,
64,0.007504088937661714,2,5,50,32,8,checkpoints/model_alpha_req_optuna_trial_3_epoch=epoch=14.ckpt,14,0.7099697885196374,0.17578125,14,128,,,,3.4747,,,,,,,,0.0003,,,,
64,0.007504088937661714,2,5,50,32,8,checkpoints/model_alpha_req_optuna_trial_3_epoch=epoch=15.ckpt,15,0.7109768378650554,0.17148438096046448,14,128,,,,3.5207,,,,,,,,0.0004,,,,
64,0.007504088937661714,2,5,50,32,8,checkpoints/model_alpha_req_optuna_trial_3_epoch=epoch=16.ckpt,16,0.7170191339375629,0.17578125,14,128,,,,3.7627,,,,,,,,0.0004,,,,
64,0.007504088937661714,2,5,50,32,8,checkpoints/model_alpha_req_optuna_trial_3_epoch=epoch=17.ckpt,17,0.7270896273917422,0.173828125,14,128,,,,3.3922,,,,,,,,0.0004,,,,
64,0.007504088937661714,2,5,50,32,8,checkpoints/model_alpha_req_optuna_trial_3_epoch=epoch=18.ckpt,18,0.7059415911379657,0.17499999701976776,14,128,,,,3.5085,,,,,,,,0.0004,,,,
32,0.001868719504847257,3,5,100,16,8,checkpoints/model_stable_rank_optuna_trial_0_epoch=epoch=00.ckpt,0,0.6455186304128903,0.35865655541419983,12,128,,,,,1.2168,,,,,,,,0.0012,,,
32,0.001868719504847257,3,5,100,16,8,checkpoints/model_stable_rank_optuna_trial_0_epoch=epoch=01.ckpt,1,0.6817724068479355,0.382393479347229,12,128,,,,,1.2202,,,,,,,,0.0012,,,
32,0.001868719504847257,3,5,100,16,8,checkpoints/model_stable_rank_optuna_trial_0_epoch=epoch=02.ckpt,2,0.6988922457200403,0.3972700834274292,12,128,,,,,1.192,,,,,,,,0.0011,,,
32,0.001868719504847257,3,5,100,16,8,checkpoints/model_stable_rank_optuna_trial_0_epoch=epoch=03.ckpt,3,0.6988922457200403,0.3996048867702484,12,128,,,,,1.1989,,,,,,,,0.0012,,,
32,0.001868719504847257,3,5,100,16,8,checkpoints/model_stable_rank_optuna_trial_0_epoch=epoch=04.ckpt,4,0.6898288016112789,0.40933316946029663,12,128,,,,,1.1849,,,,,,,,0.0012,,,
32,0.001868719504847257,3,5,100,16,8,checkpoints/model_stable_rank_optuna_trial_0_epoch=epoch=05.ckpt,5,0.6868076535750252,0.41415226459503174,12,128,,,,,1.1948,,,,,,,,0.0013,,,
32,0.001868719504847257,3,5,100,16,8,checkpoints/model_stable_rank_optuna_trial_0_epoch=epoch=06.ckpt,6,0.701913393756294,0.4114583432674408,12,128,,,,,1.1817,,,,,,,,0.0012,,,
32,0.001868719504847257,3,5,100,16,8,checkpoints/model_stable_rank_optuna_trial_0_epoch=epoch=07.ckpt,7,0.6858006042296072,0.4170258939266205,12,128,,,,,1.191,,,,,,,,0.0012,,,
32,0.001868719504847257,3,5,100,16,8,checkpoints/model_stable_rank_optuna_trial_0_epoch=epoch=08.ckpt,8,0.7109768378650554,0.41199713945388794,12,128,,,,,1.1776,,,,,,,,0.0012,,,
32,0.001868719504847257,3,5,100,16,8,checkpoints/model_stable_rank_optuna_trial_0_epoch=epoch=09.ckpt,9,0.7049345417925479,0.41765445470809937,12,128,,,,,1.1846,,,,,,,,0.0012,,,
32,0.001868719504847257,3,5,100,16,8,checkpoints/model_stable_rank_optuna_trial_0_epoch=epoch=10.ckpt,10,0.7039274924471299,0.42307230830192566,12,128,,,,,1.1735,,,,,,,,0.0013,,,
32,0.001868719504847257,3,5,100,16,8,checkpoints/model_stable_rank_optuna_trial_0_epoch=epoch=11.ckpt,11,0.7049345417925479,0.4144217073917389,12,128,,,,,1.1761,,,,,,,,0.0013,,,
32,0.001868719504847257,3,5,100,16,8,checkpoints/model_stable_rank_optuna_trial_0_epoch=epoch=12.ckpt,12,0.702920443101712,0.41612789034843445,12,128,,,,,1.1771,,,,,,,,0.0012,,,
32,0.001868719504847257,3,5,100,16,8,checkpoints/model_stable_rank_optuna_trial_0_epoch=epoch=13.ckpt,13,0.6938569989929506,0.41127872467041016,12,128,,,,,1.1684,,,,,,,,0.0013,,,
32,0.001868719504847257,3,5,100,16,8,checkpoints/model_stable_rank_optuna_trial_0_epoch=epoch=14.ckpt,14,0.6978851963746223,0.41765445470809937,12,128,,,,,1.1696,,,,,,,,0.0011,,,
32,0.001868719504847257,3,5,100,16,8,checkpoints/model_stable_rank_optuna_trial_0_epoch=epoch=15.ckpt,15,0.6787512588116817,0.41858237981796265,12,128,,,,,1.169,,,,,,,,0.0011,,,
32,0.001868719504847257,3,5,100,16,8,checkpoints/model_stable_rank_optuna_trial_0_epoch=epoch=16.ckpt,16,0.6827794561933535,0.4156489074230194,12,128,,,,,1.1696,,,,,,,,0.0012,,,
32,0.0044308848466078805,5,5,100,32,4,checkpoints/model_stable_rank_optuna_trial_1_epoch=epoch=00.ckpt,0,0.7049345417925479,0.7147628664970398,6,128,,,,,1.1637,,,,,,,,0.0012,,,
32,0.0044308848466078805,5,5,100,32,4,checkpoints/model_stable_rank_optuna_trial_1_epoch=epoch=01.ckpt,1,0.7089627391742196,0.7532507181167603,6,128,,,,,1.158,,,,,,,,0.0011,,,
32,0.0044308848466078805,5,5,100,32,4,checkpoints/model_stable_rank_optuna_trial_1_epoch=epoch=02.ckpt,2,0.7230614300100705,0.7534123659133911,6,128,,,,,1.1528,,,,,,,,0.0013,,,
32,0.0044308848466078805,5,5,100,32,4,checkpoints/model_stable_rank_optuna_trial_1_epoch=epoch=03.ckpt,3,0.7170191339375629,0.7580100893974304,6,128,,,,,1.1415,,,,,,,,0.0012,,,
32,0.0044308848466078805,5,5,100,32,4,checkpoints/model_stable_rank_optuna_trial_1_epoch=epoch=04.ckpt,4,0.6998992950654582,0.7719108462333679,6,128,,,,,1.1445,,,,,,,,0.0011,,,
32,0.0044308848466078805,5,5,100,32,4,checkpoints/model_stable_rank_optuna_trial_1_epoch=epoch=05.ckpt,5,0.7311178247734139,0.7596803903579712,6,128,,,,,1.1407,,,,,,,,0.0011,,,
32,0.0044308848466078805,5,5,100,32,4,checkpoints/model_stable_rank_optuna_trial_1_epoch=epoch=06.ckpt,6,0.7150050352467271,0.762284517288208,6,128,,,,,1.1349,,,,,,,,0.0011,,,
32,0.0044308848466078805,5,5,100,32,4,checkpoints/model_stable_rank_optuna_trial_1_epoch=epoch=07.ckpt,7,0.7180261832829808,0.7558369636535645,6,128,,,,,1.141,,,,,,,,0.0012,,,
32,0.0044308848466078805,5,5,100,32,4,checkpoints/model_stable_rank_optuna_trial_1_epoch=epoch=08.ckpt,8,0.7190332326283988,0.7648707032203674,6,128,,,,,1.1353,,,,,,,,0.0013,,,
32,0.0044308848466078805,5,5,100,32,4,checkpoints/model_stable_rank_optuna_trial_1_epoch=epoch=09.ckpt,9,0.7119838872104733,0.7680496573448181,6,128,,,,,1.132,,,,,,,,0.0012,,,
32,0.0044308848466078805,5,5,100,32,4,checkpoints/model_stable_rank_optuna_trial_1_epoch=epoch=10.ckpt,10,0.716012084592145,0.7645474672317505,6,128,,,,,1.1239,,,,,,,,0.0012,,,
32,0.0012589741914307295,3,20,50,16,8,checkpoints/model_stable_rank_optuna_trial_2_epoch=epoch=00.ckpt,0,0.6102719033232629,0.3422234356403351,18,128,,,,,1.2153,,,,,,,,0.0012,,,
32,0.0012589741914307295,3,20,50,16,8,checkpoints/model_stable_rank_optuna_trial_2_epoch=epoch=01.ckpt,1,0.6565961732124874,0.3611709773540497,18,128,,,,,1.2283,,,,,,,,0.0012,,,
32,0.0012589741914307295,3,20,50,16,8,checkpoints/model_stable_rank_optuna_trial_2_epoch=epoch=02.ckpt,2,0.6948640483383686,0.38146552443504333,18,128,,,,,1.2166,,,,,,,,0.0012,,,
32,0.0012589741914307295,3,20,50,16,8,checkpoints/model_stable_rank_optuna_trial_2_epoch=epoch=03.ckpt,3,0.6948640483383686,0.387152761220932,18,128,,,,,1.1882,,,,,,,,0.0012,,,
32,0.0012589741914307295,3,20,50,16,8,checkpoints/model_stable_rank_optuna_trial_2_epoch=epoch=04.ckpt,4,0.6847935548841894,0.3958333134651184,18,128,,,,,1.1995,,,,,,,,0.0012,,,
32,0.0012589741914307295,3,20,50,16,8,checkpoints/model_stable_rank_optuna_trial_2_epoch=epoch=05.ckpt,5,0.6988922457200403,0.3954741656780243,18,128,,,,,1.201,,,,,,,,0.0011,,,
32,0.0012589741914307295,3,20,50,16,8,checkpoints/model_stable_rank_optuna_trial_2_epoch=epoch=06.ckpt,6,0.7009063444108762,0.4052622318267822,18,128,,,,,1.1982,,,,,,,,0.0012,,,
32,0.0012589741914307295,3,20,50,16,8,checkpoints/model_stable_rank_optuna_trial_2_epoch=epoch=07.ckpt,7,0.7129909365558912,0.4009518325328827,18,128,,,,,1.2013,,,,,,,,0.0012,,,
32,0.0012589741914307295,3,20,50,16,8,checkpoints/model_stable_rank_optuna_trial_2_epoch=epoch=08.ckpt,8,0.6948640483383686,0.40630990266799927,18,128,,,,,1.2002,,,,,,,,0.0012,,,
32,0.0012589741914307295,3,20,50,16,8,checkpoints/model_stable_rank_optuna_trial_2_epoch=epoch=09.ckpt,9,0.6918429003021148,0.4096624255180359,18,128,,,,,1.1964,,,,,,,,0.0013,,,
32,0.0012589741914307295,3,20,50,16,8,checkpoints/model_stable_rank_optuna_trial_2_epoch=epoch=10.ckpt,10,0.7109768378650554,0.4052024185657501,18,128,,,,,1.2007,,,,,,,,0.0012,,,
32,0.0012589741914307295,3,20,50,16,8,checkpoints/model_stable_rank_optuna_trial_2_epoch=epoch=11.ckpt,11,0.7049345417925479,0.4102310836315155,18,128,,,,,1.2032,,,,,,,,0.0011,,,
32,0.0012589741914307295,3,20,50,16,8,checkpoints/model_stable_rank_optuna_trial_2_epoch=epoch=12.ckpt,12,0.6998992950654582,0.4077765941619873,18,128,,,,,1.2052,,,,,,,,0.0012,,,
32,0.0012589741914307295,3,20,50,16,8,checkpoints/model_stable_rank_optuna_trial_2_epoch=epoch=13.ckpt,13,0.7099697885196374,0.4052622616291046,18,128,,,,,1.1953,,,,,,,,0.001,,,
32,0.0012589741914307295,3,20,50,16,8,checkpoints/model_stable_rank_optuna_trial_2_epoch=epoch=14.ckpt,14,0.7311178247734139,0.40969234704971313,18,128,,,,,1.1992,,,,,,,,0.0013,,,
32,0.0012589741914307295,3,20,50,16,8,checkpoints/model_stable_rank_optuna_trial_2_epoch=epoch=15.ckpt,15,0.7150050352467271,0.4082256257534027,18,128,,,,,1.1972,,,,,,,,0.0011,,,
32,0.0012589741914307295,3,20,50,16,8,checkpoints/model_stable_rank_optuna_trial_2_epoch=epoch=16.ckpt,16,0.7079556898288016,0.41388294100761414,18,128,,,,,1.1976,,,,,,,,0.0012,,,
32,0.0012589741914307295,3,20,50,16,8,checkpoints/model_stable_rank_optuna_trial_2_epoch=epoch=17.ckpt,17,0.7109768378650554,0.41199710965156555,18,128,,,,,1.2033,,,,,,,,0.0012,,,
32,0.0012589741914307295,3,20,50,16,8,checkpoints/model_stable_rank_optuna_trial_2_epoch=epoch=18.ckpt,18,0.7220543806646526,0.4142421782016754,18,128,,,,,1.1889,,,,,,,,0.0012,,,
32,0.0012589741914307295,3,20,50,16,8,checkpoints/model_stable_rank_optuna_trial_2_epoch=epoch=19.ckpt,19,0.7139979859013091,0.4070581793785095,18,128,,,,,1.1903,,,,,,,,0.0012,,,
32,0.0012589741914307295,3,20,50,16,8,checkpoints/model_stable_rank_optuna_trial_2_epoch=epoch=20.ckpt,20,0.7109768378650554,0.4095725417137146,18,128,,,,,1.1949,,,,,,,,0.0012,,,
32,0.0012589741914307295,3,20,50,16,8,checkpoints/model_stable_rank_optuna_trial_2_epoch=epoch=21.ckpt,21,0.7250755287009063,0.4105004072189331,18,128,,,,,1.1972,,,,,,,,0.0011,,,
32,0.0012589741914307295,3,20,50,16,8,checkpoints/model_stable_rank_optuna_trial_2_epoch=epoch=22.ckpt,22,0.7109768378650554,0.4032866060733795,18,128,,,,,1.185,,,,,,,,0.0012,,,
32,0.001179513133200084,2,10,50,32,16,checkpoints/model_stable_rank_optuna_trial_3_epoch=epoch=00.ckpt,0,0.608257804632427,0.15557651221752167,20,128,,,,,1.2899,,,,,,,,0.0012,,,
32,0.001179513133200084,2,10,50,32,16,checkpoints/model_stable_rank_optuna_trial_3_epoch=epoch=01.ckpt,1,0.6827794561933535,0.1786099076271057,20,128,,,,,1.2578,,,,,,,,0.0013,,,
32,0.001179513133200084,2,10,50,32,16,checkpoints/model_stable_rank_optuna_trial_3_epoch=epoch=02.ckpt,2,0.6868076535750252,0.18521012365818024,20,128,,,,,1.241,,,,,,,,0.0012,,,
32,0.001179513133200084,2,10,50,32,16,checkpoints/model_stable_rank_optuna_trial_3_epoch=epoch=03.ckpt,3,0.6847935548841894,0.1817079782485962,20,128,,,,,1.2381,,,,,,,,0.0012,,,
32,0.001179513133200084,2,10,50,32,16,checkpoints/model_stable_rank_optuna_trial_3_epoch=epoch=04.ckpt,4,0.702920443101712,0.19019396603107452,20,128,,,,,1.2345,,,,,,,,0.0011,,,
32,0.001179513133200084,2,10,50,32,16,checkpoints/model_stable_rank_optuna_trial_3_epoch=epoch=05.ckpt,5,0.7009063444108762,0.19612069427967072,20,128,,,,,1.2205,,,,,,,,0.0011,,,
32,0.001179513133200084,2,10,50,32,16,checkpoints/model_stable_rank_optuna_trial_3_epoch=epoch=06.ckpt,6,0.6827794561933535,0.19221444427967072,20,128,,,,,1.2195,,,,,,,,0.0012,,,
32,0.001179513133200084,2,10,50,32,16,checkpoints/model_stable_rank_optuna_trial_3_epoch=epoch=07.ckpt,7,0.7069486404833837,0.19854526221752167,20,128,,,,,1.226,,,,,,,,0.0012,,,
32,0.001179513133200084,2,10,50,32,16,checkpoints/model_stable_rank_optuna_trial_3_epoch=epoch=08.ckpt,8,0.7139979859013091,0.19706358015537262,20,128,,,,,1.2069,,,,,,,,0.0012,,,
32,0.001179513133200084,2,10,50,32,16,checkpoints/model_stable_rank_optuna_trial_3_epoch=epoch=09.ckpt,9,0.7079556898288016,0.2012392282485962,20,128,,,,,1.2135,,,,,,,,0.0011,,,
32,0.001179513133200084,2,10,50,32,16,checkpoints/model_stable_rank_optuna_trial_3_epoch=epoch=10.ckpt,10,0.6978851963746223,0.19665947556495667,20,128,,,,,1.2093,,,,,,,,0.0012,,,
32,0.001179513133200084,2,10,50,32,16,checkpoints/model_stable_rank_optuna_trial_3_epoch=epoch=11.ckpt,11,0.702920443101712,0.19598598778247833,20,128,,,,,1.2109,,,,,,,,0.0012,,,
32,0.001179513133200084,2,10,50,32,16,checkpoints/model_stable_rank_optuna_trial_3_epoch=epoch=12.ckpt,12,0.7240684793554885,0.19598598778247833,20,128,,,,,1.2026,,,,,,,,0.0013,,,
32,0.001179513133200084,2,10,50,32,16,checkpoints/model_stable_rank_optuna_trial_3_epoch=epoch=13.ckpt,13,0.7049345417925479,0.20056572556495667,20,128,,,,,1.206,,,,,,,,0.0012,,,
32,0.001179513133200084,2,10,50,32,16,checkpoints/model_stable_rank_optuna_trial_3_epoch=epoch=14.ckpt,14,0.7129909365558912,0.20554956793785095,20,128,,,,,1.2013,,,,,,,,0.0011,,,
32,0.001179513133200084,2,10,50,32,16,checkpoints/model_stable_rank_optuna_trial_3_epoch=epoch=15.ckpt,15,0.701913393756294,0.19652478396892548,20,128,,,,,1.1975,,,,,,,,0.0011,,,
32,0.001179513133200084,2,10,50,32,16,checkpoints/model_stable_rank_optuna_trial_3_epoch=epoch=16.ckpt,16,0.7230614300100705,0.19962283968925476,20,128,,,,,1.2022,,,,,,,,0.0012,,,
32,0.001179513133200084,2,10,50,32,16,checkpoints/model_stable_rank_optuna_trial_3_epoch=epoch=17.ckpt,17,0.7119838872104733,0.19854526221752167,20,128,,,,,1.2057,,,,,,,,0.0012,,,
32,0.001179513133200084,2,10,50,32,16,checkpoints/model_stable_rank_optuna_trial_3_epoch=epoch=18.ckpt,18,0.7109768378650554,0.20164331793785095,20,128,,,,,1.2028,,,,,,,,0.0012,,,
32,0.001179513133200084,2,10,50,32,16,checkpoints/model_stable_rank_optuna_trial_3_epoch=epoch=19.ckpt,19,0.7129909365558912,0.19665947556495667,20,128,,,,,1.1995,,,,,,,,0.0012,,,
32,0.001179513133200084,2,10,50,32,16,checkpoints/model_stable_rank_optuna_trial_3_epoch=epoch=20.ckpt,20,0.7109768378650554,0.20191271603107452,20,128,,,,,1.1952,,,,,,,,0.0012,,,
32,0.001179513133200084,2,10,50,32,16,checkpoints/model_stable_rank_optuna_trial_3_epoch=epoch=21.ckpt,21,0.7200402819738168,0.19679418206214905,20,128,,,,,1.2002,,,,,,,,0.0011,,,
32,0.001179513133200084,2,10,50,32,16,checkpoints/model_stable_rank_optuna_trial_3_epoch=epoch=22.ckpt,22,0.7099697885196374,0.2090517282485962,20,128,,,,,1.1992,,,,,,,,0.0013,,,
32,0.001179513133200084,2,10,50,32,16,checkpoints/model_stable_rank_optuna_trial_3_epoch=epoch=23.ckpt,23,0.7129909365558912,0.19962283968925476,20,128,,,,,1.2002,,,,,,,,0.0013,,,
32,0.001179513133200084,2,10,50,32,16,checkpoints/model_stable_rank_optuna_trial_3_epoch=epoch=24.ckpt,24,0.701913393756294,0.20056572556495667,20,128,,,,,1.1975,,,,,,,,0.0013,,,
32,0.017344692435032706,5,10,100,8,8,checkpoints/model_ne_sum_optuna_trial_0_epoch=epoch=00.ckpt,0,0.6847935548841894,0.6721444129943848,2,64,,,,,,8.1208,,,,,,,,0.0069,,
32,0.017344692435032706,5,10,100,8,8,checkpoints/model_ne_sum_optuna_trial_0_epoch=epoch=01.ckpt,1,0.6888217522658611,0.6970546841621399,2,64,,,,,,6.7952,,,,,,,,0.003,,
32,0.017344692435032706,5,10,100,8,8,checkpoints/model_ne_sum_optuna_trial_0_epoch=epoch=02.ckpt,2,0.701913393756294,0.6783763766288757,2,64,,,,,,6.959,,,,,,,,0.003,,
