batch_size,learning_rate,split_count,cnt_min,cnt_max,embedding_dim,category_embedding_dim,hidden_size,checkpoint,epoch_num,accuracy,early_stop_epoch,hidden_size,metric_rankme,metric_coherence,metric_pseudo_condition_number,metric_alpha_req,metric_stable_rank,metric_ne_sum,metric_self_clustering,metric_ripser,time_rankme,time_coherence,time_pseudo_condition_number,time_alpha_req,time_stable_rank,time_ne_sum,time_self_clustering,time_ripser
64,0.001,2,10,50,16,8,128,checkpoints/model_64_0.001_2_10_50_128epoch=02.ckpt,2,0.5047222222222222,2,128,41.4461,2.9627,0.0013,4.0451,1.1508,7.1973,0.7541,-942.0642,0.0001,0.0001,0.0,0.0002,0.0001,0.002,0.0014,0.2306
64,0.001,2,10,50,16,8,128,checkpoints/model_64_0.001_2_10_50_128epoch=03.ckpt,3,0.4936111111111111,2,128,45.2739,2.7803,0.0012,3.9928,1.1801,7.0749,0.716,-1047.1814,0.0001,0.0001,0.0,0.0002,0.0001,0.0021,0.0015,0.2219
64,0.001,2,10,50,16,8,128,checkpoints/model_64_0.001_2_10_50_128epoch=04.ckpt,4,0.5016666666666667,2,128,45.623,2.6532,0.0008,3.9576,1.1646,7.7503,0.7353,-1106.2394,0.0001,0.0001,0.0,0.0002,0.0001,0.002,0.0015,0.2176
64,0.001,2,10,50,16,8,128,checkpoints/model_64_0.001_2_10_50_128epoch=05.ckpt,5,0.5038888888888889,2,128,46.5838,2.6187,0.0006,3.9869,1.164,7.3649,0.7355,-1150.327,0.0001,0.0001,0.0,0.0002,0.0001,0.002,0.0014,0.2218
64,0.001,2,10,50,16,8,128,checkpoints/model_64_0.001_2_10_50_128epoch=06.ckpt,6,0.5177777777777778,2,128,46.5582,2.6204,0.0004,3.9958,1.1662,7.2371,0.7329,-1202.4738,0.0001,0.0001,0.0,0.0002,0.0001,0.002,0.0014,0.2209
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=00.ckpt,0,0.4716666666666667,10,128,33.9749,3.4804,0.0011,4.3096,1.1377,6.6588,0.7729,-738.0767,0.0001,0.0001,0.0,0.0002,0.0001,0.002,0.0015,0.2031
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=01.ckpt,1,0.47555555555555556,10,128,37.541,2.9603,0.001,4.0969,1.1218,6.4866,0.7935,-866.3573,0.0001,0.0001,0.0,0.0002,0.0001,0.0021,0.0015,0.2279
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=02.ckpt,2,0.5077777777777778,10,128,38.0299,2.6267,0.0009,3.9938,1.1075,7.5216,0.8141,-940.3113,0.0001,0.0002,0.0,0.0002,0.0001,0.002,0.0015,0.2205
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=03.ckpt,3,0.5027777777777778,10,128,40.7918,2.6929,0.001,3.9501,1.1232,7.2783,0.7914,-1032.8297,0.0001,0.0001,0.0,0.0002,0.0001,0.002,0.0015,0.2352
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=04.ckpt,4,0.5111111111111111,10,128,41.5858,2.4501,0.0009,3.9034,1.1199,6.9332,0.7958,-1068.7494,0.0001,0.0001,0.0,0.0002,0.0001,0.002,0.0015,0.2242
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=05.ckpt,5,0.5269444444444444,10,128,43.326,2.3949,0.0008,3.8488,1.1229,7.6187,0.7914,-1119.4453,0.0001,0.0001,0.0,0.0002,0.0001,0.002,0.0015,0.226
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=06.ckpt,6,0.5230555555555556,10,128,43.4082,2.3739,0.0007,3.8674,1.1178,7.3702,0.799,-1151.0889,0.0001,0.0002,0.0,0.0002,0.0001,0.0021,0.0015,0.2291
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=07.ckpt,7,0.5186111111111111,10,128,45.0581,2.3335,0.0008,3.8067,1.1255,7.8851,0.7879,-1208.5066,0.0001,0.0001,0.0,0.0002,0.0001,0.002,0.0015,0.221
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=08.ckpt,8,0.5261111111111111,10,128,44.9044,2.6876,0.0007,3.8941,1.1254,7.6027,0.7882,-1222.2722,0.0001,0.0001,0.0,0.0002,0.0001,0.002,0.0015,0.2196
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=09.ckpt,9,0.5319444444444444,10,128,45.4571,2.5253,0.0007,3.8546,1.1284,7.5528,0.7839,-1246.6995,0.0001,0.0001,0.0,0.0002,0.0001,0.0021,0.0015,0.2233
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=10.ckpt,10,0.53,10,128,46.3633,2.5191,0.0007,3.7854,1.1318,7.4386,0.7793,-1262.2832,0.0001,0.0001,0.0,0.0002,0.0001,0.002,0.0015,0.2258
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=11.ckpt,11,0.5313888888888889,10,128,45.3622,2.7896,0.0006,3.8806,1.1271,7.8032,0.7859,-1251.6738,0.0001,0.0002,0.0,0.0002,0.0001,0.002,0.0015,0.22
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=12.ckpt,12,0.5261111111111111,10,128,46.9487,2.5826,0.0007,3.789,1.1383,7.862,0.7704,-1297.6858,0.0001,0.0001,0.0,0.0002,0.0001,0.0021,0.0016,0.2305
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=13.ckpt,13,0.5327777777777778,10,128,48.133,2.645,0.0008,3.7166,1.1411,7.8967,0.7664,-1309.157,0.0001,0.0001,0.0,0.0002,0.0001,0.002,0.0015,0.2297
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=14.ckpt,14,0.5291666666666667,10,128,47.5435,2.6814,0.0006,3.7773,1.1373,7.8467,0.7717,-1305.9036,0.0001,0.0001,0.0,0.0002,0.0001,0.002,0.0015,0.2282
64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=00.ckpt,0,0.4713888888888889,5,128,26.5032,3.4945,0.0006,4.4729,1.0787,5.8245,0.8583,-731.311,0.0001,0.0001,0.0,0.0002,0.0001,0.0019,0.0014,0.2038
64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=01.ckpt,1,0.5083333333333333,5,128,31.1864,3.0074,0.0006,4.3314,1.0779,6.4856,0.8593,-878.8403,0.0001,0.0001,0.0,0.0002,0.0001,0.0019,0.0014,0.2161
64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=02.ckpt,2,0.5208333333333334,5,128,33.1816,2.9088,0.0005,4.3218,1.0783,6.6164,0.8585,-940.5326,0.0001,0.0001,0.0,0.0002,0.0001,0.0019,0.0014,0.2341
64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=03.ckpt,3,0.5102777777777778,5,128,34.3366,3.0788,0.0005,4.3528,1.079,6.0933,0.8573,-1003.1488,0.0001,0.0001,0.0,0.0002,0.0001,0.002,0.0014,0.2133
64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=04.ckpt,4,0.52,5,128,34.7825,2.8983,0.0004,4.3989,1.0772,6.0781,0.8601,-1019.4616,0.0001,0.0001,0.0,0.0002,0.0001,0.0019,0.0015,0.2104
64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=05.ckpt,5,0.5136111111111111,5,128,36.4835,2.8509,0.0004,4.2953,1.0812,6.0786,0.8535,-1065.9016,0.0001,0.0001,0.0,0.0002,0.0001,0.0023,0.0015,0.2171
64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=06.ckpt,6,0.5244444444444445,5,128,36.4409,2.8409,0.0003,4.4083,1.0811,6.167,0.8538,-1080.225,0.0001,0.0001,0.0,0.0002,0.0001,0.002,0.0015,0.2118
64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=07.ckpt,7,0.52,5,128,37.4675,2.902,0.0004,4.3792,1.0851,6.2112,0.8475,-1114.5526,0.0001,0.0001,0.0,0.0002,0.0001,0.002,0.0014,0.2094
64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=08.ckpt,8,0.5269444444444444,5,128,38.18,2.8571,0.0004,4.3192,1.0881,6.4906,0.8425,-1137.1139,0.0001,0.0001,0.0,0.0002,0.0001,0.0019,0.0014,0.2116
64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=09.ckpt,9,0.5272222222222223,5,128,38.2379,2.8398,0.0004,4.3349,1.0862,6.661,0.8456,-1134.2582,0.0001,0.0001,0.0,0.0002,0.0001,0.002,0.0015,0.2042
