batch_size,learning_rate,split_count,cnt_min,cnt_max,embedding_dim,category_embedding_dim,checkpoint,epoch_num,accuracy,topk_accuracy,early_stop_epoch,hidden_size,metric_rankme,metric_coherence,metric_pseudo_condition_number,metric_alpha_req,metric_stable_rank,metric_ne_sum,metric_self_clustering,metric_ripser,time_rankme,time_coherence,time_pseudo_condition_number,time_alpha_req,time_stable_rank,time_ne_sum,time_self_clustering,time_ripser
32,0.0018146869488910597,2,10,100,32,4,checkpoints/model_optuna_trial_5_epoch=epoch=19.ckpt,19,0.656,0.227743461728096,15,128,56.0215,11.4342,0.0005,4.3643,1.1903,11.977,0.7053,-3653.0096,0.0001,0.0004,0.0,0.0003,0.0008,0.0032,0.0123,0.9138
64,0.009313622131666525,2,20,80,16,4,checkpoints/model_optuna_trial_6_epoch=epoch=00.ckpt,0,0.608,0.19575639069080353,23,64,33.8673,15.3105,0.0002,4.4974,1.2699,8.3778,0.6191,-2787.0468,0.0001,0.0003,0.0,0.0003,0.0008,0.0022,0.0115,0.7869
64,0.009313622131666525,2,20,80,16,4,checkpoints/model_optuna_trial_6_epoch=epoch=01.ckpt,1,0.612,0.19362570345401764,23,64,33.0252,21.4604,0.0001,4.533,1.2267,8.2742,0.6596,-2818.6713,0.0001,0.0003,0.0,0.0003,0.0009,0.0015,0.013,0.8497
64,0.009313622131666525,2,20,80,16,4,checkpoints/model_optuna_trial_6_epoch=epoch=02.ckpt,2,0.668,0.20285867154598236,23,64,32.9489,18.9939,0.0001,4.7331,1.221,8.3867,0.664,-2908.1046,0.0001,0.0003,0.0,0.0003,0.0002,0.0022,0.0126,0.9845
64,0.009313622131666525,2,20,80,16,4,checkpoints/model_optuna_trial_6_epoch=epoch=03.ckpt,3,0.624,0.2088068127632141,23,64,31.922,22.1481,0.0001,4.5342,1.1821,7.9505,0.7064,-2718.8592,0.0004,0.0003,0.0,0.0003,0.0012,0.0023,0.0125,0.9033
64,0.009313622131666525,2,20,80,16,4,checkpoints/model_optuna_trial_6_epoch=epoch=04.ckpt,4,0.6,0.20774148404598236,23,64,33.1951,21.3933,0.0001,4.2927,1.198,8.5254,0.6877,-2845.3559,0.0001,0.0008,0.0,0.0003,0.0002,0.0022,0.013,0.9251
64,0.009313622131666525,2,20,80,16,4,checkpoints/model_optuna_trial_6_epoch=epoch=05.ckpt,5,0.624,0.20951704680919647,23,64,33.2488,7.9,0.0002,3.7165,1.1958,8.711,0.6901,-2801.5689,0.0001,0.0007,0.0,0.0003,0.0002,0.0029,0.0138,0.9378
64,0.009313622131666525,2,20,80,16,4,checkpoints/model_optuna_trial_6_epoch=epoch=06.ckpt,6,0.632,0.21084871888160706,23,64,33.4687,12.8548,0.0005,3.5597,1.2007,8.9108,0.6836,-2835.8302,0.0001,0.0007,0.0,0.0003,0.0005,0.0017,0.0127,1.047
64,0.009313622131666525,2,20,80,16,4,checkpoints/model_optuna_trial_6_epoch=epoch=07.ckpt,7,0.64,0.20836292207241058,23,64,33.2328,6.4966,0.001,3.2434,1.1804,8.0745,0.7061,-2779.915,0.0001,0.0008,0.0,0.0003,0.0007,0.0024,0.0126,0.9246
64,0.009313622131666525,2,20,80,16,4,checkpoints/model_optuna_trial_6_epoch=epoch=08.ckpt,8,0.656,0.208984375,23,64,33.4405,5.1209,0.0012,3.0367,1.1837,7.5987,0.7011,-2742.3472,0.0001,0.0003,0.0,0.0003,0.0001,0.0023,0.0123,0.8991
64,0.009313622131666525,2,20,80,16,4,checkpoints/model_optuna_trial_6_epoch=epoch=09.ckpt,9,0.668,0.20321378111839294,23,64,33.6354,22.7753,0.0013,2.8397,1.177,7.568,0.7087,-2728.3612,0.0001,0.0007,0.0,0.0003,0.0008,0.0024,0.0143,0.9391
64,0.009313622131666525,2,20,80,16,4,checkpoints/model_optuna_trial_6_epoch=epoch=10.ckpt,10,0.7,0.20942826569080353,23,64,33.0678,6.0444,0.0018,2.8487,1.1671,7.6685,0.7226,-2619.3512,0.0001,0.0007,0.0,0.0003,0.0007,0.0021,0.0145,1.0002
64,0.009313622131666525,2,20,80,16,4,checkpoints/model_optuna_trial_6_epoch=epoch=11.ckpt,11,0.676,0.21164773404598236,23,64,32.7353,4.1188,0.0018,2.9894,1.1658,8.26,0.7257,-2599.5049,0.0001,0.0003,0.0,0.0003,0.0003,0.0031,0.0131,1.0518
64,0.009313622131666525,2,20,80,16,4,checkpoints/model_optuna_trial_6_epoch=epoch=12.ckpt,12,0.692,0.20987215638160706,23,64,32.7993,7.0494,0.0018,2.9482,1.1596,8.6854,0.7337,-2568.3426,0.0001,0.0008,0.0,0.0003,0.0001,0.0034,0.0159,1.0726
64,0.009313622131666525,2,20,80,16,4,checkpoints/model_optuna_trial_6_epoch=epoch=13.ckpt,13,0.724,0.20694246888160706,23,64,32.4557,13.4104,0.0021,2.8705,1.1547,7.9251,0.7386,-2552.2608,0.0001,0.0005,0.0,0.0003,0.0004,0.0019,0.0131,0.9641
64,0.009313622131666525,2,20,80,16,4,checkpoints/model_optuna_trial_6_epoch=epoch=14.ckpt,14,0.672,0.2107599377632141,23,64,32.4477,7.2985,0.0021,2.9044,1.1533,8.3627,0.7415,-2525.1136,0.0001,0.0003,0.0,0.0003,0.001,0.002,0.0129,0.9749
64,0.009313622131666525,2,20,80,16,4,checkpoints/model_optuna_trial_6_epoch=epoch=15.ckpt,15,0.7,0.2080078125,23,64,32.3721,9.9628,0.0017,2.9584,1.154,8.042,0.7412,-2501.6882,0.0001,0.0003,0.0,0.0003,0.0002,0.003,0.0136,0.997
64,0.009313622131666525,2,20,80,16,4,checkpoints/model_optuna_trial_6_epoch=epoch=16.ckpt,16,0.656,0.20987215638160706,23,64,32.2073,18.136,0.0018,2.9272,1.152,7.9058,0.7418,-2518.173,0.0001,0.0007,0.0,0.0003,0.0007,0.0015,0.0145,0.9209
64,0.009313622131666525,2,20,80,16,4,checkpoints/model_optuna_trial_6_epoch=epoch=17.ckpt,17,0.684,0.21528764069080353,23,64,32.1421,6.9558,0.0018,2.969,1.1529,7.6983,0.7407,-2519.3028,0.0001,0.0009,0.0,0.0003,0.001,0.0022,0.0127,0.991
64,0.009313622131666525,2,20,80,16,4,checkpoints/model_optuna_trial_6_epoch=epoch=18.ckpt,18,0.668,0.20862926542758942,23,64,32.1925,8.4076,0.0014,3.0187,1.1529,7.6439,0.7407,-2546.789,0.0001,0.0006,0.0,0.0003,0.0008,0.0015,0.0132,0.9786
64,0.009313622131666525,2,20,80,16,4,checkpoints/model_optuna_trial_6_epoch=epoch=19.ckpt,19,0.676,0.20765270292758942,23,64,31.7943,7.4792,0.0013,3.0729,1.147,7.4659,0.748,-2511.3931,0.0001,0.0003,0.0,0.0003,0.0007,0.0023,0.0139,0.9294
64,0.009313622131666525,2,20,80,16,4,checkpoints/model_optuna_trial_6_epoch=epoch=20.ckpt,20,0.672,0.2107599377632141,23,64,31.7256,17.8238,0.0015,3.0224,1.1456,8.1048,0.7517,-2463.6584,0.0001,0.0003,0.0,0.0003,0.0009,0.0018,0.0112,0.9379
64,0.009313622131666525,2,20,80,16,4,checkpoints/model_optuna_trial_6_epoch=epoch=21.ckpt,21,0.652,0.20951704680919647,23,64,31.6591,19.3944,0.0014,3.0538,1.1442,7.9747,0.7539,-2453.3655,0.0001,0.0003,0.0,0.0003,0.0002,0.0015,0.0129,1.0142
64,0.009313622131666525,2,20,80,16,4,checkpoints/model_optuna_trial_6_epoch=epoch=22.ckpt,22,0.676,0.21102628111839294,23,64,31.2635,8.7596,0.0013,3.1543,1.1414,7.8687,0.7569,-2435.9899,0.0001,0.0003,0.0,0.0003,0.0001,0.0051,0.0149,0.9276
64,0.009313622131666525,2,20,80,16,4,checkpoints/model_optuna_trial_6_epoch=epoch=23.ckpt,23,0.652,0.20667614042758942,23,64,31.5635,11.341,0.0013,3.0687,1.1436,7.888,0.7539,-2463.0124,0.0001,0.0003,0.0,0.0003,0.001,0.0016,0.0125,0.955
64,0.009313622131666525,2,20,80,16,4,checkpoints/model_optuna_trial_6_epoch=epoch=24.ckpt,24,0.664,0.20951704680919647,23,64,31.3698,6.9125,0.0014,3.1316,1.1431,7.9171,0.7549,-2447.7641,0.0001,0.0007,0.0,0.0003,0.0007,0.0014,0.0123,0.9845
64,0.009313622131666525,2,20,80,16,4,checkpoints/model_optuna_trial_6_epoch=epoch=25.ckpt,25,0.668,0.21200284361839294,23,64,31.1624,9.2313,0.0011,3.1841,1.1405,8.0253,0.7579,-2446.902,0.0001,0.0006,0.0,0.0003,0.001,0.0027,0.0133,0.9736
64,0.009313622131666525,2,20,80,16,4,checkpoints/model_optuna_trial_6_epoch=epoch=26.ckpt,26,0.66,0.21147017180919647,23,64,31.0774,7.2912,0.0013,3.1989,1.1404,7.7575,0.7582,-2434.9344,0.0001,0.0007,0.0,0.0003,0.0008,0.0015,0.013,0.884
64,0.009313622131666525,2,20,80,16,4,checkpoints/model_optuna_trial_6_epoch=epoch=27.ckpt,27,0.692,0.21129260957241058,23,64,31.221,9.4842,0.0013,3.1891,1.1433,7.9522,0.7547,-2440.8886,0.0001,0.0007,0.0,0.0003,0.0001,0.0015,0.0128,0.9287
64,0.00025197141520990295,5,5,50,32,8,checkpoints/model_optuna_trial_7_epoch=epoch=00.ckpt,0,0.572,0.24058948457241058,28,128,35.226,10.8138,0.002,3.8044,1.0888,6.4822,0.8424,-1285.481,0.0001,0.0004,0.0,0.0004,0.0008,0.0047,0.011,0.9508
64,0.00025197141520990295,5,5,50,32,8,checkpoints/model_optuna_trial_7_epoch=epoch=01.ckpt,1,0.572,0.3411221504211426,28,128,41.6303,10.1105,0.0024,3.6415,1.1224,8.0105,0.7953,-1570.0042,0.0001,0.0004,0.0,0.0003,0.0009,0.0051,0.0126,0.918
64,0.00025197141520990295,5,5,50,32,8,checkpoints/model_optuna_trial_7_epoch=epoch=02.ckpt,2,0.604,0.3880327343940735,28,128,42.8052,9.7634,0.0025,3.5195,1.1186,9.1854,0.8008,-1670.1966,0.0001,0.0003,0.0,0.0003,0.0009,0.0034,0.012,0.8661
64,0.00025197141520990295,5,5,50,32,8,checkpoints/model_optuna_trial_7_epoch=epoch=03.ckpt,3,0.596,0.41942474246025085,28,128,44.655,10.1765,0.0026,3.4301,1.1222,9.7723,0.7969,-1761.4707,0.0001,0.0008,0.0,0.0003,0.0008,0.0032,0.0117,0.8472
64,0.00025197141520990295,5,5,50,32,8,checkpoints/model_optuna_trial_7_epoch=epoch=04.ckpt,4,0.588,0.4365057051181793,28,128,43.8731,10.2597,0.0025,3.3737,1.1123,9.1358,0.8105,-1813.2287,0.0001,0.0004,0.0,0.0003,0.0009,0.003,0.0121,0.8637
64,0.00025197141520990295,5,5,50,32,8,checkpoints/model_optuna_trial_7_epoch=epoch=05.ckpt,5,0.564,0.4524502754211426,28,128,47.0267,10.0257,0.0028,3.3375,1.1318,9.6334,0.7841,-1952.2331,0.0001,0.0008,0.0,0.0003,0.0009,0.003,0.0116,0.8367
64,0.00025197141520990295,5,5,50,32,8,checkpoints/model_optuna_trial_7_epoch=epoch=06.ckpt,6,0.62,0.46061789989471436,28,128,45.2818,10.049,0.0025,3.33,1.115,8.9425,0.8063,-1976.474,0.0001,0.0008,0.0,0.0003,0.0008,0.0037,0.0121,0.8615
64,0.00025197141520990295,5,5,50,32,8,checkpoints/model_optuna_trial_7_epoch=epoch=07.ckpt,7,0.648,0.47780540585517883,28,128,47.451,9.9104,0.0026,3.3171,1.1281,9.5758,0.7885,-2099.4117,0.0001,0.0009,0.0,0.0003,0.001,0.0055,0.0124,0.8714
64,0.00025197141520990295,5,5,50,32,8,checkpoints/model_optuna_trial_7_epoch=epoch=08.ckpt,8,0.68,0.4877130389213562,28,128,48.2665,8.9902,0.0026,3.3063,1.1307,9.9106,0.7845,-2174.5814,0.0001,0.0008,0.0,0.0003,0.0003,0.0035,0.0112,0.8756
64,0.00025197141520990295,5,5,50,32,8,checkpoints/model_optuna_trial_7_epoch=epoch=09.ckpt,9,0.672,0.4952414333820343,28,128,49.1974,9.6145,0.0026,3.3073,1.1331,10.4414,0.7814,-2252.8569,0.0001,0.0007,0.0,0.0003,0.0009,0.003,0.0115,0.8353
64,0.00025197141520990295,5,5,50,32,8,checkpoints/model_optuna_trial_7_epoch=epoch=10.ckpt,10,0.696,0.5003196597099304,28,128,49.4085,9.0887,0.0025,3.3155,1.1329,10.7265,0.7816,-2282.0439,0.0001,0.0008,0.0,0.0003,0.0008,0.0032,0.0124,0.8649
64,0.00025197141520990295,5,5,50,32,8,checkpoints/model_optuna_trial_7_epoch=epoch=11.ckpt,11,0.672,0.5139914155006409,28,128,50.8404,8.8564,0.0027,3.3009,1.1409,11.4864,0.7713,-2356.2988,0.0001,0.0004,0.0,0.0003,0.0009,0.0034,0.0113,0.862
64,0.00025197141520990295,5,5,50,32,8,checkpoints/model_optuna_trial_7_epoch=epoch=12.ckpt,12,0.648,0.5087713599205017,28,128,49.7439,8.803,0.0023,3.3383,1.1323,11.591,0.7821,-2333.411,0.0001,0.0008,0.0,0.0003,0.0008,0.0047,0.0119,0.9111
64,0.00025197141520990295,5,5,50,32,8,checkpoints/model_optuna_trial_7_epoch=epoch=13.ckpt,13,0.652,0.5190696716308594,28,128,50.6608,8.8157,0.0024,3.3331,1.1367,11.672,0.7763,-2390.901,0.0001,0.0008,0.0,0.0003,0.0005,0.0036,0.0117,0.9146
64,0.00025197141520990295,5,5,50,32,8,checkpoints/model_optuna_trial_7_epoch=epoch=14.ckpt,14,0.644,0.5302556753158569,28,128,51.1554,8.5572,0.0023,3.3465,1.1402,11.8448,0.7716,-2422.3844,0.0001,0.0004,0.0,0.0003,0.0002,0.0032,0.0114,0.8552
64,0.00025197141520990295,5,5,50,32,8,checkpoints/model_optuna_trial_7_epoch=epoch=15.ckpt,15,0.652,0.5297585725784302,28,128,51.1123,8.2851,0.0022,3.3611,1.1385,12.0709,0.7738,-2444.1362,0.0001,0.0008,0.0,0.0003,0.0008,0.0032,0.0118,0.8543
64,0.00025197141520990295,5,5,50,32,8,checkpoints/model_optuna_trial_7_epoch=epoch=16.ckpt,16,0.668,0.5245382785797119,28,128,51.8911,8.3867,0.0021,3.3672,1.1427,12.5199,0.768,-2492.8381,0.0001,0.0008,0.0,0.0003,0.0005,0.0032,0.0132,0.8537
64,0.00025197141520990295,5,5,50,32,8,checkpoints/model_optuna_trial_7_epoch=epoch=17.ckpt,17,0.656,0.5402343273162842,28,128,50.5265,8.7709,0.0019,3.4033,1.1317,12.1148,0.7825,-2474.7846,0.0001,0.0008,0.0,0.0003,0.0013,0.0051,0.0263,0.8483
64,0.00025197141520990295,5,5,50,32,8,checkpoints/model_optuna_trial_7_epoch=epoch=18.ckpt,18,0.672,0.542045533657074,28,128,51.368,8.2956,0.0019,3.4215,1.1385,12.2971,0.7733,-2527.5116,0.0001,0.0004,0.0,0.0003,0.0009,0.0036,0.0124,0.8628
64,0.00025197141520990295,5,5,50,32,8,checkpoints/model_optuna_trial_7_epoch=epoch=19.ckpt,19,0.644,0.5427201390266418,28,128,52.3871,8.8261,0.002,3.404,1.1439,12.6673,0.7664,-2581.8089,0.0001,0.0008,0.0,0.0003,0.0003,0.0056,0.0135,0.8644
64,0.00025197141520990295,5,5,50,32,8,checkpoints/model_optuna_trial_7_epoch=epoch=20.ckpt,20,0.628,0.5428977012634277,28,128,51.9205,8.93,0.0019,3.4067,1.1385,12.637,0.7734,-2568.669,0.0001,0.0008,0.0,0.0003,0.0008,0.0044,0.0123,0.8368
64,0.00025197141520990295,5,5,50,32,8,checkpoints/model_optuna_trial_7_epoch=epoch=21.ckpt,21,0.652,0.5300070643424988,28,128,52.0177,8.3876,0.0019,3.4253,1.1399,12.834,0.7715,-2581.3946,0.0001,0.0008,0.0,0.0003,0.0008,0.0052,0.0121,0.8455
64,0.00025197141520990295,5,5,50,32,8,checkpoints/model_optuna_trial_7_epoch=epoch=22.ckpt,22,0.644,0.5439985394477844,28,128,52.2743,8.8421,0.0019,3.423,1.1412,12.6305,0.7699,-2602.9636,0.0001,0.0004,0.0,0.0003,0.0008,0.0029,0.0121,0.838
64,0.00025197141520990295,5,5,50,32,8,checkpoints/model_optuna_trial_7_epoch=epoch=23.ckpt,23,0.64,0.5434303879737854,28,128,51.5556,8.5987,0.0018,3.4485,1.136,12.6403,0.7765,-2587.9441,0.0001,0.0008,0.0,0.0003,0.0008,0.0057,0.0125,0.8462
64,0.00025197141520990295,5,5,50,32,8,checkpoints/model_optuna_trial_7_epoch=epoch=24.ckpt,24,0.676,0.5411221385002136,28,128,52.4254,8.9893,0.0018,3.4312,1.1414,12.6582,0.7696,-2629.7904,0.0001,0.0004,0.0,0.0004,0.0009,0.0051,0.0122,0.8524
64,0.00025197141520990295,5,5,50,32,8,checkpoints/model_optuna_trial_7_epoch=epoch=25.ckpt,25,0.656,0.5520596504211426,28,128,52.0685,8.9303,0.0017,3.452,1.1384,12.9561,0.7734,-2625.2066,0.0001,0.0005,0.0,0.0003,0.0009,0.0041,0.0138,0.8503
64,0.00025197141520990295,5,5,50,32,8,checkpoints/model_optuna_trial_7_epoch=epoch=26.ckpt,26,0.688,0.5421164631843567,28,128,52.4422,8.8361,0.0018,3.461,1.1417,12.8079,0.7691,-2656.2506,0.0001,0.0008,0.0,0.0003,0.0009,0.0049,0.0126,0.8936
64,0.00025197141520990295,5,5,50,32,8,checkpoints/model_optuna_trial_7_epoch=epoch=27.ckpt,27,0.676,0.549041211605072,28,128,53.1472,8.8605,0.0018,3.4351,1.1449,13.0786,0.7649,-2682.6134,0.0001,0.0004,0.0,0.0003,0.001,0.0032,0.0133,0.8448
64,0.00025197141520990295,5,5,50,32,8,checkpoints/model_optuna_trial_7_epoch=epoch=28.ckpt,28,0.664,0.5515625476837158,28,128,52.8687,9.1205,0.0017,3.4489,1.1426,13.0494,0.7679,-2681.1039,0.0001,0.0007,0.0,0.0003,0.001,0.003,0.0133,0.8398
64,0.00025197141520990295,5,5,50,32,8,checkpoints/model_optuna_trial_7_epoch=epoch=29.ckpt,29,0.648,0.5498579144477844,28,128,52.538,8.828,0.0017,3.4664,1.1399,12.9912,0.7712,-2674.3182,0.0001,0.0007,0.0,0.0003,0.0009,0.005,0.0123,0.8601
64,0.0321128979946532,3,20,50,8,4,checkpoints/model_optuna_trial_8_epoch=epoch=00.ckpt,0,0.524,0.2625473439693451,2,128,29.9667,11.7031,0.0,35.3204,1.1276,7.2724,0.7796,-4333.9595,0.0001,0.0008,0.0,0.0003,0.0003,0.0041,0.011,0.9356
64,0.0321128979946532,3,20,50,8,4,checkpoints/model_optuna_trial_8_epoch=epoch=01.ckpt,1,0.636,0.27616003155708313,2,128,31.8253,11.7031,0.0,28.1888,1.1288,6.1737,0.7765,-4264.2096,0.0001,0.0004,0.0,0.0003,0.0008,0.003,0.0125,0.9392
64,0.0321128979946532,3,20,50,8,4,checkpoints/model_optuna_trial_8_epoch=epoch=02.ckpt,2,0.624,0.27823150157928467,2,128,31.1125,11.7031,0.0,34.9202,1.1166,5.5812,0.7914,-3971.2869,0.0001,0.0009,0.0,0.0003,0.0005,0.0039,0.0142,0.8642
64,0.0321128979946532,3,20,50,8,4,checkpoints/model_optuna_trial_8_epoch=epoch=03.ckpt,3,0.612,0.26816999912261963,2,128,32.0459,11.7031,0.0,38.6626,1.1453,6.1498,0.7542,-4539.8308,0.0001,0.0008,0.0,0.0003,0.0009,0.0042,0.0113,1.0011
64,0.0321128979946532,3,20,50,8,4,checkpoints/model_optuna_trial_8_epoch=epoch=04.ckpt,4,0.612,0.25704309344291687,2,128,31.7221,11.7031,0.0,38.7886,1.1449,6.4787,0.7553,-4495.46,0.0001,0.0008,0.0,0.0003,0.0011,0.0032,0.0126,1.0169
64,0.0321128979946532,3,20,50,8,4,checkpoints/model_optuna_trial_8_epoch=epoch=05.ckpt,5,0.568,0.24816523492336273,2,128,30.2782,11.7031,0.0,39.2737,1.1307,7.1971,0.7753,-4255.5418,0.0001,0.0005,0.0,0.0003,0.0012,0.0027,0.0122,0.9086
64,0.0321128979946532,3,20,50,8,4,checkpoints/model_optuna_trial_8_epoch=epoch=06.ckpt,6,0.56,0.2417140007019043,2,128,29.8918,11.7031,0.0,41.8225,1.1358,6.2288,0.7686,-4139.2909,0.0001,0.0008,0.0,0.0003,0.0008,0.0044,0.0131,0.9482
64,0.04636477729787151,3,5,50,16,8,checkpoints/model_optuna_trial_9_epoch=epoch=00.ckpt,0,0.524,0.1575520932674408,1,64,16.6185,23.4062,0.0,44.4711,1.1885,7.1379,0.7024,-2618.9976,0.0001,0.0008,0.0,0.0003,0.0002,0.0027,0.0112,0.8932
64,0.04636477729787151,3,5,50,16,8,checkpoints/model_optuna_trial_9_epoch=epoch=01.ckpt,1,0.528,0.1493844836950302,1,64,16.8079,23.4062,0.0,42.5566,1.1752,8.9108,0.7173,-2434.994,0.0001,0.0003,0.0,0.0003,0.0001,0.0026,0.0129,1.0245
64,0.04636477729787151,3,5,50,16,8,checkpoints/model_optuna_trial_9_epoch=epoch=02.ckpt,2,0.524,0.10239110141992569,1,64,15.0239,23.4062,0.0,45.0375,1.1698,7.7392,0.7264,-1823.4606,0.0001,0.0006,0.0,0.0003,0.001,0.0023,0.0212,1.6905
64,0.04636477729787151,3,5,50,16,8,checkpoints/model_optuna_trial_9_epoch=epoch=03.ckpt,3,0.52,0.06859611719846725,1,64,18.7151,23.4062,0.0,32.4545,1.1944,5.8449,0.698,-1617.6405,0.0001,0.0007,0.0,0.0003,0.0008,0.0023,0.0138,2.6544
64,0.04636477729787151,3,5,50,16,8,checkpoints/model_optuna_trial_9_epoch=epoch=04.ckpt,4,0.564,0.08676609396934509,1,64,19.4398,23.4062,0.0,36.2027,1.2118,5.1647,0.678,-1642.9609,0.0001,0.0003,0.0,0.0003,0.0009,0.0015,0.013,3.2858
64,0.04636477729787151,3,5,50,16,8,checkpoints/model_optuna_trial_9_epoch=epoch=05.ckpt,5,0.508,0.08605586737394333,1,64,15.8756,23.4062,0.0,43.1163,1.2345,4.3185,0.6542,-1907.3946,0.0001,0.0003,0.0,0.0003,0.0007,0.0013,0.0129,2.2609
